0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225
8.412889	7.818064	10.567071	7.248358	8.612913	6.432128	7.221002	9.69214	8.749972	8.468144	8.861679	11.432444	7.062069	9.456706	9.667269	8.819246	12.420504	7.826736	7.221291	8.553759	6.665609	8.314106	10.008698	10.526272	9.812541	7.032283	8.597215	7.119739	7.882448	8.766846	9.057568	7.229051	7.074702	8.143827	7.037752	8.550688	7.609488	10.075145	9.246344	9.550471	8.387197	6.918942	8.738642	6.612126	7.129652	7.35633	6.741808	7.122741	7.652941	7.236774	5.922102	8.825154	8.699614	7.257174	10.196169	10.627591	7.530838	7.685346	6.49691	7.228684	6.78805	8.433289	6.675613	5.722809	11.90332	6.146507	6.324027	9.40641	8.681671	6.5445	10.830826	7.171903	8.434056	9.362021	7.321325	6.909101	6.683281	7.647202	7.355405	6.137623	5.728339	10.300634	11.70617	6.561262	7.964459	7.372873	6.166584	7.246617	7.410904	7.424801	8.745673	6.187757	7.356336	6.437995	7.095249	6.650682	6.414326	7.222742	7.998033	7.359259	8.40707	5.990587	9.027747	8.938896	9.418698	11.698318	11.751109	9.155266	9.125063	8.770363	7.729338	8.4333	8.394266	6.645353	7.538013	10.142022	10.345144	12.592381	12.565973	10.279447	6.961067	7.040999	7.583848	7.359052	6.897319	8.373275	7.472575	7.899494	9.384777	6.345107	9.640271	8.618227	7.018419	6.495062	6.743046	11.5647	9.892938	11.433214	6.527552	6.19209	8.113207	7.512669	9.931898	6.27577	6.896244	5.999728	11.41904	9.540352	6.54794	9.010409	7.650576	11.346614	7.589889	8.308775	11.589359	6.969703	8.051456	8.499173	11.979836	6.157793	7.296782	6.55284	6.100608	7.037217	6.420925	7.341928	6.720609	11.521509	6.217121	8.915623	7.158148	6.000367	6.388095	9.218774	6.103652	7.647874	7.554116	6.682153	7.402774	6.959855	6.586691	7.457856	12.147673	9.275992	6.832699	10.435594	8.21962	7.639651	7.399986	6.304479	6.077999	11.249357	6.874906	8.662247	7.937928	10.124704	7.406837	7.669293	6.41903	6.549463	7.337669	10.374442	6.314593	7.312239	9.278081	9.250119	9.472184	6.867841	9.451081	6.682164	9.386003	6.939438	5.894281	9.07693	10.01477	5.70301	5.640436	7.226942	6.384831	8.982748	6.764751	6.311299	7.218921	8.763735	7.570591	7.717455
6.562034	8.143799	6.007813	6.76705	13.02394	7.969932	6.551351	9.900436	8.549113	8.897282	9.230561	10.158986	6.487505	9.978645	9.940396	7.602458	10.936918	8.628457	7.723491	7.955029	7.715235	8.954182	10.072927	8.457207	7.727672	7.600536	8.875653	7.486253	7.726816	8.785157	9.186071	7.567403	7.458417	9.090325	8.326164	8.961421	7.915069	7.139527	8.091121	8.264798	7.967667	7.422112	8.929994	7.272899	7.639192	7.567209	6.012603	7.391206	8.118155	7.7979	6.565845	9.328212	7.677965	8.1001	7.655862	7.889993	7.82845	9.131034	5.940389	7.675143	6.912686	8.267047	8.925369	6.935999	9.848191	6.251908	6.821137	6.722513	11.572631	5.971999	8.427418	6.679564	10.734511	8.843593	7.731345	7.614576	6.611632	7.522792	7.946621	7.886311	6.029058	6.678549	7.887808	6.972294	8.773908	9.946199	10.454767	8.738374	8.405173	7.845916	8.066673	6.661206	9.17148	7.993083	8.16646	7.962528	6.420673	6.859658	9.934623	8.461405	8.344093	6.407773	9.25948	9.001031	8.893025	9.951954	10.741076	8.698293	8.909524	7.996563	7.909627	4.830657	5.772414	7.141256	7.883571	7.932477	8.094963	11.284468	13.35986	10.319712	7.091256	8.046858	10.496637	7.578015	7.474802	7.843293	9.973176	7.168809	9.744172	6.290558	8.305692	9.223875	7.442565	6.592849	7.137107	10.976626	10.167226	9.59275	7.37715	6.327183	7.716212	7.701771	10.205088	9.333999	7.826795	8.204866	8.487626	9.991813	6.657449	7.130165	10.455876	8.661781	9.739993	8.470529	9.822124	7.087289	8.555585	8.58485	10.767464	7.173221	8.042055	7.114261	6.671105	7.336072	7.154533	7.335466	7.696231	6.831835	6.460704	7.867227	7.852649	6.910208	6.750992	10.072701	5.812759	7.833464	7.536071	6.521583	7.385806	6.894457	6.636505	7.676461	10.760961	8.278113	7.313606	8.015873	7.217826	7.290057	7.515222	6.289898	7.198383	9.861862	7.209392	7.564832	7.728857	9.475137	6.840151	7.881061	6.961894	6.404121	8.519007	10.077236	7.999552	6.790292	6.98863	6.484543	8.935214	6.900884	9.036375	6.485561	6.976576	7.343605	7.015611	7.306707	6.047063	6.31623	5.051204	7.469513	6.312432	7.725696	5.246808	6.781917	6.710121	7.298489	7.368335	7.212728
5.276099	7.516625	11.88242	7.037941	8.070126	7.228316	8.89786	10.117485	9.302495	7.124827	9.561551	10.8811	7.247236	10.375099	10.355075	8.890997	12.487947	8.519334	7.143468	8.729517	7.595184	8.656564	10.869465	8.007812	7.232312	7.295157	9.17224	7.834834	7.672296	8.920059	9.65778	7.39725	6.941396	9.669207	8.004922	8.995003	7.714853	11.05807	9.499575	8.800293	8.401015	7.616197	8.404393	6.245802	6.620274	7.676369	7.327357	7.62548	7.389831	7.831955	6.110721	8.894711	8.587639	8.097679	10.447788	10.406476	8.358372	8.952938	6.121129	7.444963	7.552634	9.363525	6.950797	5.840742	11.914054	5.967918	6.854251	9.063329	8.051506	8.148668	11.395124	7.034805	7.714631	9.492236	7.353607	7.015424	6.77521	7.578326	7.653589	6.238907	6.203563	10.632183	12.288834	6.536218	7.784489	7.239742	6.920862	7.194055	7.802694	7.707572	8.789988	6.626171	6.54592	6.111194	8.390295	6.506346	6.565023	6.991098	8.020897	7.283412	7.989214	10.242955	9.882482	8.821323	9.443458	10.894101	10.665002	9.510771	10.231629	9.660885	7.727804	8.124162	8.049908	6.807454	7.938504	9.473134	9.435265	12.351902	12.937606	10.203859	7.254158	7.71935	6.914049	7.488776	7.05632	8.06478	6.710871	7.558279	9.553204	6.041875	9.015613	9.079932	7.030033	6.321723	6.886294	12.078604	9.469534	10.511751	7.371334	6.502281	7.744268	7.803461	10.474083	6.279078	6.633734	6.007645	10.846132	10.243511	7.20366	9.687831	6.81228	10.963822	6.857616	7.646596	11.191608	7.62824	8.738933	8.27928	12.053221	6.944678	7.381938	6.735497	5.99315	7.859447	6.906447	7.54566	8.402368	12.284486	5.792775	7.640551	7.493378	6.280684	5.458374	10.37408	6.069234	7.430218	7.811441	6.261125	7.793105	7.077206	6.785792	7.418766	12.071445	9.588257	7.119895	11.306982	9.004538	6.866189	7.935814	5.890688	5.851517	10.733915	6.665561	9.119947	7.505974	11.32043	7.073409	8.50871	6.774615	5.632309	7.42975	10.807946	6.554388	7.941257	8.84824	9.292415	9.061679	6.933658	10.470688	7.778542	10.663637	6.895947	6.684408	8.740455	11.209525	6.017245	7.680315	7.378573	6.449568	8.073326	7.795142	5.607389	7.964183	8.77789	7.920485	8.077149
5.67131	8.330562	11.073648	11.159894	10.749216	7.532223	7.329013	10.901822	10.988601	10.22219	10.406662	10.391608	10.429535	11.186465	11.209244	9.135706	13.056503	8.160881	8.255591	9.437493	9.666169	9.229337	10.876774	7.863066	7.229619	10.105076	10.016108	9.577447	8.264005	9.179198	10.484196	7.58251	8.097502	9.872471	9.28827	9.679657	8.737516	9.53902	9.115202	9.016345	8.858679	8.182793	9.887288	7.053074	7.471143	8.913854	7.428966	8.51314	8.49418	8.399816	7.006069	9.367171	8.493311	9.09367	7.835467	10.334268	8.276343	9.882207	5.608373	8.146743	8.465916	9.686638	8.672261	6.447648	12.616322	7.185373	7.329295	9.341694	9.455329	5.756108	12.44011	8.682259	8.485056	10.136987	8.206664	7.595401	5.96557	8.904113	8.650195	6.583185	7.252257	13.309626	12.189461	6.783056	8.359408	8.128814	7.973225	7.488215	7.554643	6.851211	10.035547	7.983542	7.06827	6.181351	7.510914	6.633232	6.446464	8.197232	8.335945	7.239835	9.70274	8.162851	10.347456	10.061235	9.481972	11.832143	9.211851	9.551622	9.828739	7.843293	8.038697	6.773397	6.967162	8.191184	7.587356	9.603544	9.439479	12.326755	12.697185	9.297193	7.85912	8.925822	7.410932	8.545957	8.275274	7.689629	7.094858	8.249198	10.119776	5.92717	8.771691	11.153775	7.587494	7.179347	7.48508	11.360328	9.697185	11.496361	8.092635	7.611616	7.576474	7.558003	10.851168	6.578659	6.961755	6.423063	10.742325	10.731946	7.365128	8.563336	7.383664	10.920885	7.521672	9.104739	9.571224	9.174234	10.267879	8.788058	12.331067	8.096704	7.820304	8.00917	7.5319	8.766008	7.295459	7.966442	9.217443	9.290865	7.372357	6.515549	8.10867	7.661024	6.980148	10.769012	7.354476	8.521157	9.15443	7.018358	8.516268	7.578115	7.862097	8.424171	10.516891	9.131621	8.502212	9.676711	7.952509	9.009279	8.656613	6.576779	6.78726	10.43253	7.809087	9.453295	7.866922	10.781662	6.463287	10.492951	8.022158	7.242104	7.319	10.282487	7.699999	7.087518	6.402338	9.756999	10.087289	6.183242	9.797641	6.21489	8.553468	8.366568	9.628308	8.204207	6.1156	7.228243	7.969567	8.819203	7.182606	8.613368	6.738793	6.13635	7.878937	7.845099	8.090705	8.105372
8.071014	8.11886	9.554516	5.582786	8.038957	6.142902	6.977384	8.560618	7.357152	8.368677	7.97295	10.562289	6.202863	9.205811	8.79456	7.821119	12.024205	7.911153	7.576223	7.481006	6.277397	7.832292	9.973723	9.802847	9.401967	6.645622	8.446714	7.719374	7.217944	8.123234	8.615015	6.875878	6.769058	8.267906	6.930904	8.21097	7.927123	11.267474	7.903658	7.77283	7.160174	6.506054	8.615034	5.969358	6.386979	7.705163	5.436969	6.760685	7.413994	6.638969	6.217516	8.606577	8.471694	7.149074	9.547083	10.402612	7.666362	7.600089	6.724369	7.158531	6.47162	6.98494	6.171688	5.866126	9.707149	5.966431	6.875502	8.826682	8.120496	7.244798	10.644297	6.077961	7.508006	9.248546	6.890665	7.349624	6.386499	7.449091	6.819554	6.418043	5.212219	11.003175	12.102934	6.991925	8.1794	6.944958	6.840177	6.982804	7.337709	8.116226	7.03294	6.210079	7.101066	6.465148	6.028776	6.810082	6.610135	6.986844	7.48009	7.446585	7.401158	5.893889	8.959218	6.597218	7.916982	10.007034	11.541424	9.523336	8.806878	7.424786	7.364096	5.970828	6.819169	6.737101	6.912895	8.692264	9.303267	12.000267	12.335551	9.609891	6.608256	7.016605	7.483472	7.508439	6.415291	8.187359	7.443501	7.473695	7.866139	6.986844	9.130738	8.056872	7.607567	6.560919	7.02166	11.509781	9.951885	10.953791	7.28789	6.145245	8.252437	6.801311	8.593662	6.341092	6.799592	6.236674	11.002707	10.457177	6.120021	9.284668	7.644078	10.897843	7.725628	7.152198	11.479355	6.177885	7.601624	8.483912	11.901645	5.952928	7.232032	6.501374	6.083834	6.5646	6.957939	7.130481	6.334606	10.734311	6.406097	8.784836	7.47044	5.870762	5.629309	10.330739	6.125288	7.805619	7.261969	5.948749	6.998225	7.200005	5.584361	7.654874	12.348883	9.090748	6.609598	10.28197	8.724346	6.545887	7.062603	5.956142	6.16196	10.940654	6.71084	8.298943	7.461545	10.649251	7.573165	7.324996	6.493845	5.772452	7.374847	10.784118	6.130267	8.912602	9.532028	7.889863	10.146171	7.432584	9.168075	7.802135	9.152441	7.51588	5.87798	8.838686	7.212205	5.858882	7.325598	6.75449	6.199237	8.253663	7.635405	6.481895	7.459654	7.646122	7.33582	7.814516
5.74725	8.926138	4.449711	6.497942	12.657957	8.110568	6.864773	10.416232	9.688409	9.499005	9.881243	10.488672	7.140095	9.607347	9.993757	8.648002	10.500606	7.680384	7.933303	9.235496	8.076041	9.273129	10.614177	8.33591	7.653988	7.830274	9.063552	7.788547	8.405304	9.392309	9.469462	6.918959	6.889805	9.30294	8.180658	8.918228	7.827171	7.227351	8.952792	8.716238	8.427745	7.378766	8.704369	7.78758	8.324889	7.472132	7.751041	7.599495	7.759271	8.049203	6.168156	9.092939	8.668611	8.342146	6.754401	7.296739	8.507408	8.704354	5.903197	7.233203	6.910244	8.649291	9.717154	6.568722	10.426778	6.092768	7.024793	6.385402	11.379332	5.966164	8.080734	6.46025	10.781693	8.64847	7.71977	7.333401	6.623647	7.426496	7.474015	8.513791	6.382656	6.729667	7.600261	6.665027	9.987299	10.622977	11.828768	9.52337	8.638478	7.539743	9.158815	6.9774	8.652818	8.213213	9.045232	7.702443	6.321205	7.317655	10.586404	8.916105	7.84778	6.736917	9.909886	9.718907	9.45164	9.346919	9.85836	9.615118	9.259314	8.138075	7.91177	5.187252	5.785033	6.903805	8.976779	7.077476	6.964835	9.859999	13.40552	11.123636	7.22643	8.608794	10.100419	7.25335	7.297383	7.756116	9.731745	7.454318	10.1549	5.626628	8.847507	9.481006	7.514855	6.387278	7.159271	10.455562	10.516097	8.908143	7.497003	7.00599	7.447113	7.461857	10.926148	8.779528	8.552777	8.457584	7.594272	9.058684	6.85397	7.220843	9.936222	7.602659	10.363971	7.890527	10.599662	7.241842	8.917515	8.286439	9.904682	7.248836	7.972484	6.772418	6.92413	7.220705	6.805363	7.05955	7.758798	6.555839	6.241186	7.555971	7.498293	6.730535	6.02562	8.837301	5.87091	7.70694	7.668512	6.148229	8.09686	7.233555	7.132218	7.306678	11.561872	8.50179	6.778385	7.329205	7.409894	6.970731	7.340979	6.115698	7.752989	9.79241	7.213421	7.795525	8.742977	9.407756	6.997247	8.009181	6.674427	6.646561	9.110757	11.073553	6.887625	7.187973	7.360463	6.265962	9.109312	6.689429	7.742303	6.423067	7.815847	8.52333	7.076883	8.429871	6.109299	6.150238	5.380735	6.660513	6.384831	8.050594	5.45	7.243281	6.323486	7.089112	5.427547	6.950464
5.398133	8.556874	11.721897	7.698235	7.614934	7.067829	9.053656	9.761201	8.728951	7.642489	9.072759	10.653018	7.311883	9.904067	9.763578	8.939643	12.330828	8.772095	7.841894	8.659803	6.834059	8.100032	10.705098	7.613012	6.374397	7.36085	8.841035	7.698966	7.930239	8.776275	9.263826	7.205682	7.186687	8.739755	7.439	8.515917	7.777348	12.130745	9.51372	9.387878	7.901512	7.435782	8.60765	6.618879	6.853467	7.605972	6.66857	7.000742	7.782917	7.081307	6.138034	8.979155	8.465024	7.667649	10.170624	10.959931	7.690287	8.888969	6.114603	7.038621	6.532499	7.848513	6.777234	5.738952	11.387292	6.327931	6.688199	9.551755	7.893417	6.411976	9.941268	6.808561	6.985517	9.906096	7.649179	7.545217	6.540073	7.693137	7.464224	5.894392	5.834147	9.193486	12.587045	6.638243	7.770252	6.605171	5.31496	6.104307	7.402115	7.088691	7.913129	6.634924	6.643681	6.119963	6.01393	6.390866	6.772932	6.860168	7.32031	7.152009	8.39774	6.466829	9.485036	8.896953	9.056322	10.467771	10.532039	9.688645	9.47616	8.844229	7.650308	5.867108	6.743306	6.639164	7.051573	10.117675	10.346114	12.733327	11.42898	9.420431	6.586482	7.206516	7.087448	7.582993	7.288051	7.707007	6.90857	8.308386	9.079796	6.300864	9.139497	8.789321	7.451267	6.171604	7.159192	12.126309	9.249173	11.813724	6.951099	6.71148	7.667362	7.646483	10.248225	5.936543	6.969025	5.619644	11.272921	10.308364	6.978739	10.665646	7.034426	11.483308	7.149385	9.283804	9.853727	7.664912	8.793723	8.520581	12.272042	6.42795	7.689656	6.823033	6.166649	7.158109	6.730027	7.356894	7.840692	11.26073	6.24621	8.107938	7.108867	6.23602	6.747292	10.459591	6.145018	7.391318	7.512896	6.914699	7.064241	7.160556	6.903699	7.652433	10.597927	9.349317	6.666664	11.209513	8.214851	7.060194	7.452232	5.931791	6.273421	11.830921	6.90328	9.075537	7.870868	10.70991	6.629465	7.600648	6.89563	5.921221	7.037933	10.53713	6.436162	9.121391	7.107622	7.977592	11.073556	6.246501	8.732647	7.070654	10.309308	6.691725	6.064867	10.046165	8.33353	5.754887	7.734341	7.324113	6.366765	9.163981	8.401846	5.855156	8.215166	7.90438	9.526852	8.924789
7.134013	8.500996	11.260266	7.836564	7.96641	6.964978	7.300054	9.872646	8.644957	8.270822	9.20898	10.786654	7.674059	11.42485	10.026884	9.039745	12.966332	8.040198	7.149074	8.061127	7.619095	8.486988	10.219083	9.296145	9.342433	8.132705	9.094755	7.612864	7.3943	8.756087	8.976615	6.755893	7.358119	9.43739	8.623604	9.016049	7.663326	10.960702	9.079226	8.828047	8.942694	7.059013	9.942351	6.999877	6.795662	7.997867	6.450276	7.358317	7.517977	7.416123	5.935389	9.048131	8.801981	8.118934	9.922871	11.077209	8.147356	8.576373	6.105982	7.753045	6.987799	8.209656	7.76013	6.102062	12.692	5.970202	6.649426	9.899721	7.748452	6.537925	11.672937	6.969694	8.111372	9.488317	7.739523	7.418907	7.160382	7.627995	7.48225	6.816124	5.976733	11.474299	12.159132	7.043324	8.04186	7.609364	6.941633	6.826404	7.453624	7.256662	8.183871	6.503618	6.754952	5.74792	7.28207	6.515917	6.75912	6.893283	8.014071	7.211737	8.37845	6.63008	10.200218	8.374736	9.171022	11.688058	10.85332	9.959167	8.994574	7.523705	7.919028	7.220984	7.268162	6.689859	7.374997	9.127238	10.105231	12.286205	12.289141	11.370714	7.406933	8.1964	9.535755	7.929186	6.669693	8.262521	9.085005	7.828059	10.000631	6.273578	8.624639	8.916357	7.247943	6.275718	7.403055	11.541253	10.135227	10.691293	7.750333	6.414221	8.084702	6.66905	10.092246	6.481059	6.367925	6.370769	11.370794	10.384901	6.332859	10.177748	9.418171	11.494644	9.246914	7.651962	9.796916	7.860368	8.767942	8.241113	12.109105	6.743868	7.30347	6.78388	6.097683	7.637601	6.930559	7.121104	7.591792	10.621147	6.044388	7.828845	7.297076	6.235646	6.054521	10.638072	5.91727	7.350335	8.437536	6.613406	7.619805	7.390709	6.897889	7.698504	10.740896	9.178227	6.67691	10.486317	8.053638	7.376083	7.316267	5.798167	6.12072	11.052348	7.178462	8.674276	7.200937	10.292601	6.638567	8.002039	7.080625	5.836682	7.744446	10.240092	7.111072	7.745117	7.09236	9.785296	8.692098	6.676665	9.345837	7.423971	9.450651	8.104666	6.406847	8.03325	8.924317	6.185654	8.262439	7.090867	6.176137	8.004174	7.671884	6.414178	7.218837	7.471934	7.552922	7.274485
5.239996	8.396103	6.524532	8.47899	7.374108	6.84907	6.956976	10.903297	9.866196	7.62572	9.760676	10.976814	8.085251	10.338372	9.749527	9.087835	12.686097	8.561713	8.319545	9.360187	7.548952	8.730732	10.532089	6.816829	6.334551	8.56019	9.753858	7.494984	8.700038	9.629261	9.864905	7.498861	7.4495	9.487226	8.245912	9.781946	8.238514	6.394798	9.503064	9.701227	9.318969	8.000397	9.487356	6.424442	6.510624	8.106872	6.98532	8.555269	8.677402	7.549945	6.73785	9.265054	8.85486	8.705988	11.194438	12.043752	8.22561	9.349874	5.844342	8.27395	7.61496	10.189148	8.128899	6.936604	12.536871	6.518092	6.496212	10.754974	8.393464	7.206231	10.044516	7.740554	7.007491	9.973388	8.27435	8.04717	7.226483	7.747561	7.455132	6.428841	7.188542	10.076399	11.900246	7.44624	7.558622	6.477224	10.749006	6.358545	6.981946	6.701678	9.635345	7.212882	6.219886	5.999645	6.966613	6.34455	6.518088	7.955818	7.530275	7.985934	8.374338	6.837037	9.434364	10.395607	10.406539	11.931385	8.938318	10.344732	9.743749	8.067259	8.129138	7.292731	7.471086	6.953119	7.912784	10.721404	11.573959	12.839615	11.7579	8.695947	7.386196	7.907244	6.848926	8.181571	8.282737	7.347727	6.82832	8.858975	10.663956	5.982547	9.783533	9.755099	7.40065	6.364171	7.492959	11.903742	8.92038	12.167433	7.84057	7.279465	7.61745	8.110161	11.245825	5.917206	6.539223	6.212136	12.141476	9.804565	8.055556	8.290036	6.96109	12.214128	6.96261	7.15556	13.332907	8.462164	9.100091	8.560771	11.85098	7.113999	7.823329	7.186554	7.132682	7.656905	7.051068	7.561175	8.554444	12.153888	6.291105	8.039716	7.685633	6.280145	6.142362	9.893138	6.497489	7.917964	8.220508	7.402006	8.418813	7.341998	7.62918	7.736534	13.644195	8.748101	6.869762	10.616646	9.175108	7.988254	7.940247	6.216863	5.899178	10.03656	7.633379	7.214625	7.906601	8.822944	6.494698	8.520123	7.289977	6.979797	7.697698	10.486233	6.678826	8.914591	10.085954	10.955553	8.597999	6.054888	9.875242	9.481563	8.671436	9.588034	6.496304	8.132322	10.042148	5.846975	7.764956	6.972063	6.774642	7.534547	5.995199	6.321853	5.543958	8.626076	6.381418	6.220031
5.474341	9.918038	10.899336	5.354084	8.433518	7.258137	7.574354	9.818333	8.654359	7.067872	9.296335	10.927158	5.431958	10.460619	10.668102	8.944324	11.997945	9.169526	7.325034	7.93951	5.252054	8.124696	10.642848	8.608625	7.919886	6.444747	8.36556	6.940862	7.68033	9.005059	8.153539	7.263787	6.197447	9.486369	8.131875	7.60818	6.787821	11.964748	9.613968	9.812916	7.432111	6.132642	8.126831	7.138443	6.891205	7.037677	7.197304	6.421459	7.122552	6.3145	5.642876	8.024132	9.334225	6.996873	10.32154	10.365778	7.938351	7.491326	6.109232	6.975458	6.796316	7.715862	6.491457	5.924535	11.51713	5.793166	5.815939	9.021748	7.870887	7.929378	8.316782	5.937612	7.572788	9.910966	7.196738	6.868701	7.213678	7.158294	7.016165	6.177418	5.353718	8.780114	11.006839	6.135024	7.672233	6.795194	6.953029	6.36105	6.970629	6.950705	8.597231	6.046575	6.313991	5.852578	7.343817	6.291015	6.530098	6.564249	8.047407	7.784184	7.105008	5.467185	9.739415	8.214043	9.250663	11.017787	9.998534	9.963378	9.38833	8.262214	7.196738	7.689181	7.868573	6.327375	7.497153	9.861752	9.946236	12.11174	12.607298	10.396	5.996258	6.413189	7.058664	6.511696	6.062239	7.765911	6.910724	8.828699	9.618429	6.059241	9.767493	8.479146	7.097951	5.898528	6.565945	11.883841	10.267379	11.404224	6.439823	6.078285	7.656717	7.995959	10.115483	5.789039	6.5313	6.052594	11.088573	10.381076	6.120723	8.68746	7.005683	11.031597	7.146134	9.274181	10.437698	5.856238	6.961348	8.127999	12.284533	5.7728	7.140698	5.997377	5.419371	6.2922	6.415863	6.453243	6.142315	12.270465	5.562275	7.163959	7.146696	5.013109	5.792497	10.400013	5.63325	7.403321	7.105873	6.819071	7.132863	6.711063	6.142275	7.100411	11.420284	9.137432	6.244438	10.215173	8.93545	6.849769	6.972435	5.481133	5.84823	11.275598	6.492672	9.124537	7.168866	9.888497	6.987608	6.613673	6.090236	5.478756	7.794907	11.190531	6.534867	7.371595	10.100079	9.280691	10.138011	6.723331	9.928354	7.546559	10.117353	5.634235	5.398417	8.652754	11.154304	5.388875	7.645638	6.22054	6.139063	8.725398	6.770609	6.181966	7.571343	7.594032	8.519748	7.535628
6.368264	10.688949	10.777533	6.592698	11.286341	7.093556	7.592256	10.569288	9.779423	7.816436	9.964551	11.025271	7.011174	9.901248	10.284576	8.624939	11.467248	9.106893	8.142295	8.936206	7.398012	8.891074	10.819976	8.80465	8.083059	7.282283	8.955958	7.213335	8.170447	9.440938	9.110779	7.053339	6.860176	9.127159	8.503177	9.629137	7.576009	8.731836	9.178517	10.10732	8.351261	7.225829	8.553122	7.401191	7.945763	7.527925	7.488143	7.61991	7.975884	7.578299	6.216301	8.723936	8.802492	8.210648	9.327885	9.89376	7.921101	8.807242	6.342984	7.365539	7.421401	9.341241	8.069189	6.72261	11.180736	5.940409	6.476749	8.657313	10.98875	7.399657	9.536044	6.792293	9.25252	9.388467	7.646715	7.355667	7.044768	7.605201	7.637865	6.904341	6.326573	11.102427	10.023792	6.237419	8.324774	8.584145	9.572146	8.347429	7.734589	7.863734	9.118382	6.452611	7.518964	6.537143	8.536251	6.610116	7.191047	7.206152	9.211945	8.26896	8.029475	6.38463	9.90611	9.210806	9.680248	10.494529	9.97455	9.189854	9.066311	8.939364	7.522761	7.290399	7.550531	7.034636	7.771708	8.922094	9.031192	11.504884	13.199762	11.297361	7.135219	7.539778	8.17878	7.541626	7.512933	7.984063	7.928177	9.387814	10.18285	5.732154	9.730661	10.02903	7.101668	7.126488	6.948737	11.338263	10.261579	10.64001	7.262479	6.694199	7.450174	8.023537	10.774362	7.26621	7.220111	6.759771	10.262485	9.519925	7.015821	8.360626	8.04092	10.322486	7.977077	9.191857	10.324497	7.342099	8.889797	8.153931	11.446125	6.589163	7.535426	6.61268	6.3595	7.653975	6.693032	7.01842	7.843722	10.270272	6.193104	8.193086	7.603309	6.537393	6.107238	9.47376	6.017782	7.47111	7.374552	6.524542	7.713418	6.837415	7.074123	7.413364	11.62797	9.098642	7.289339	9.594679	8.27754	7.343187	7.240375	6.37594	7.264135	10.040602	6.842885	9.20762	7.226236	10.496328	7.202187	8.630242	7.088274	6.140825	8.388359	10.342612	6.953915	7.673463	6.760665	9.089973	9.17444	7.574446	9.011788	6.483375	8.673594	6.280359	6.848004	7.94347	10.286589	6.064464	5.699004	7.043979	6.481758	8.088381	6.20194	6.974336	7.084768	7.667953	6.726991	7.336341
